pointid,grid_code,Slope,Soil_depth,Curvature,Row,Col
10830,1.3051023483276367,0.4581788721266998,2.8961629609296446,0.001236057253304709,105,64
10831,2.0255770683288574,0.41996352081766775,2.8940447441833563,9.107461091072735e-05,105,65
10832,1.7392206192016602,0.4759826730070514,2.894886640517967,0.0007551176241823775,105,66
10833,1.6955134868621826,1.290737012351436,2.8950151407652123,0.0013878382021894086,105,67
10834,2.6270017623901367,1.4595779121688657,2.8922765379948174,-0.00027588854282745346,105,68
10835,3.131260871887207,0.2567855546287301,2.8907940014663973,-0.0014153792533196726,105,69
10836,2.385040283203125,1.0266243106043897,2.8929879118195228,0.0006295119899542438,105,70
10837,2.198082208633423,1.4117367216529924,2.8935375740261393,0.0019542785416944318,105,71
10838,3.7229502201080322,3.710226691723037,2.8890544174793287,0.000904008932915362,105,72
10839,5.659846782684326,3.732952301584386,2.8833598849429607,0.00010700316845394398,105,73
10840,5.9229583740234375,4.13898712445302,2.882586329170017,0.0018677657648528527,105,74
10841,7.380332946777344,4.872530929490547,2.8783016053068162,0.002762771182398865,105,75
10842,10.596616744995117,7.072228273363495,2.8688456368834006,0.001558545961441535,105,76
10843,14.579423904418945,8.154941848220389,2.8571360673619126,0.00098806577358308,105,77
10844,18.632492065429688,8.58284118639861,2.845219928441054,0.001131262350189879,105,78
10845,22.621320724487305,6.663744574257477,2.8334926555345508,0.0014365171801088653,105,79
10846,23.488880157470703,6.232324946596033,2.8309420054307655,0.0031809567173731817,105,80
10847,26.434877395629883,7.760934360293808,2.822280687398153,0.0028774603266218802,105,81
10848,29.99628448486328,7.7364304255862875,2.811810046406403,8.496877981914973e-05,105,82
10849,33.94601058959961,6.523071265845984,2.800197736153115,-0.0031643243157707408,105,83
10850,35.43185043334961,8.81963068284481,2.7958293235607505,-0.0016489478186705393,105,84
10851,36.00968551635742,10.339099400686555,2.794130471518561,0.0025951987994699732,105,85
10852,38.86562728881836,10.978731884670013,2.7857339191886736,0.003305490921528617,105,86
10853,45.76123809814453,14.151298026581106,2.765460621754758,0.0006736331728383104,105,87
10854,52.65858840942383,15.986526702038066,2.7451822101342307,0.0001616243456855728,105,88
10855,60.19540786743164,17.89874205106972,2.7230237405217546,0.0003991374517697578,105,89
10856,69.69902038574219,18.00146589887677,2.695082841795305,-0.0011149764230126945,105,90
10857,78.76587677001953,17.072168853562026,2.6684260188753623,-0.00020997762135338614,105,91
10858,87.59950256347656,20.957839699893626,2.642454900713002,0.0037111082053393955,105,92
10859,101.10847473144531,26.946844886317383,2.6027381274842525,0.0042174822070431195,105,93
10860,117.49335479736328,29.610412501171275,2.5545661009327936,0.0026487003158140246,105,94
10861,134.58717346191406,27.397730911003194,2.50430977416923,-0.002970439291037497,105,95
10862,147.7921905517578,23.459839457862337,2.4654866377589983,-0.008165961235865733,105,96
10863,155.4395751953125,29.935224426136845,2.4430031032676585,-0.006616699214137345,105,97
10864,161.76666259765625,35.24289751181392,2.424401281276108,-0.004363546701267135,105,98
10865,168.10031127929688,35.51955145317946,2.405780168931548,-0.004803165182202307,105,99
10866,173.0315704345703,32.800663053029155,2.3912821228058343,-0.008194734905062968,105,100
10867,170.77301025390625,26.449934830820272,2.3979223557860765,-0.007221126564315628,105,101
10868,159.64312744140625,27.657047587772865,2.4306445367359153,0.0008879781097527002,105,102
10869,143.3831329345703,31.030599729653943,2.4784493960915337,0.008746057175151804,105,103
10870,128.5022430419922,30.24379850477376,2.5221996475508477,0.00852157867589368,105,104
10871,118.53884887695312,27.332355685204618,2.5514923177644837,0.002247813113890381,105,105
10872,109.15438079833984,22.737157624695186,2.579082928353976,-0.0011291004149438762,105,106
10873,101.35877227783203,18.12119612460673,2.6020022453782015,-0.002120866622278843,105,107
10874,95.40923309326172,16.627249437521105,2.6194940645685185,-0.0034103553706953046,105,108
10875,88.32764434814453,16.081194263640224,2.640314142572378,-0.0025823922792561496,105,109
10876,81.98435974121094,15.25823617869827,2.658963584819092,-0.002356498556875423,105,110
10877,73.94373321533203,18.696364867862265,2.6826032619443883,-0.000845222731225251,105,111
10878,62.42356491088867,20.144249206289704,2.7164728936540072,0.006631700796462279,105,112
10879,52.482242584228516,12.539692844191464,2.745700672017343,0.009388967081321604,105,113
10880,51.28759765625,12.014437923396509,2.749212963041667,0.004487158783833092,105,114
10881,42.638633728027344,18.127275242491216,2.774641169920007,0.005464441491290922,105,115
10882,35.312171936035156,9.192824679839676,2.7961811818427202,0.009665250566979415,105,116
10883,36.93869400024414,12.329603952031313,2.7913991594081105,0.0063052154474508,105,117
10884,46.343040466308594,17.873789111431112,2.76375010577819,-0.001704640052618805,105,118
10885,52.18955993652344,16.272179820007743,2.7465611675607757,-0.0033870655553323156,105,119
10886,53.54460525512695,17.09554307552632,2.7425772946972824,0.0015461263738734735,105,120
10887,57.089088439941406,15.953342410309581,2.7321564104794454,0.004979064491433828,105,121
10888,64.09984588623047,15.973507515372031,2.711544578565523,0.0037142927288969334,105,122
10889,72.82453918457031,16.043369070579242,2.6858937251244166,0.0013402217277386302,105,123
10890,81.0926513671875,15.404422761689853,2.661585233515744,-0.0007470944400066708,105,124
10891,88.91663360595703,11.738447485310969,2.6385824969300713,-0.003232328339209617,105,125
10892,93.23507690429688,6.968580977121148,2.6258861473448634,-0.002937916312385753,105,126
10893,95.86438751220703,9.669880363445294,2.6181558972663326,-0.0021572453508041413,105,127
10894,97.6162338256836,16.091175286775872,2.6130054178739073,-0.002494883049027354,105,128
10895,97.39550018310547,21.785434346068524,2.613654381238198,-0.002644833704673222,105,129
10896,94.26979064941406,25.617779524427753,2.6228440586751622,-0.002449107152077835,105,130
10897,86.68901824951172,27.30787782276014,2.645131751222163,0.00036489730676587647,105,131
10898,76.87495422363281,26.356925352691473,2.6739853864596737,0.0038720081044994314,105,132
10899,70.1297607421875,25.042460592023968,2.6938164525508315,0.002114891839164922,105,133
10900,65.37617492675781,21.68132589980879,2.707792133861544,-0.0023447097374028735,105,134
10901,59.610321044921875,17.39764528931629,2.724743912890149,-0.0035293872568621714,105,135
10902,51.963783264160156,17.42149524334646,2.747224957580112,-0.0008833528390945224,105,136
10903,42.19426345825195,19.703264732560147,2.775947631508263,0.0045708953528827935,105,137
10904,31.36180305480957,20.701276698175224,2.8077953818776837,0.008803389188923056,105,138
10905,22.6290340423584,25.856273787433274,2.8334699781544423,0.007149818679145311,105,139
10906,13.199637413024902,28.76436316823716,2.861192679996938,0.007668827287567174,105,140
10907,17.98109245300293,10.338124154962966,2.8471350623510485,0.0028979539087314998,106,21
10908,22.74381446838379,12.890424098591163,2.8331325203453015,-0.0026148503618360795,106,22
10909,27.928030014038086,7.6828015624254675,2.817890775034439,-0.008632802397034919,106,23
10910,28.5678768157959,0.722542710571029,2.8160096067256606,-0.006599312497524429,106,24
10911,28.369770050048828,4.595106979135999,2.8165920464103698,0.0011116441862205643,106,25
10912,33.31997299194336,19.40072470369067,2.8020383049980007,0.004514981006019277,106,26
10913,48.09044647216797,25.088328188189617,2.7586126810200113,-0.004355532172163768,106,27
10914,59.42296600341797,12.086644569487138,2.7252947421911613,-0.012456741791068471,106,28
10915,60.1875114440918,10.186081581385357,2.723046956237296,-0.014560435663699214,106,29
10916,49.55451202392578,24.09507714269163,2.754308285482869,-0.00856537130544345,106,30
10917,35.04691696166992,26.183984383320887,2.796961039224442,0.0004984504357135715,106,31
10918,21.773536682128906,20.34318850844482,2.8359851654115893,0.007309107445074729,106,32
10919,15.88762378692627,11.913702886592542,2.8532899214504854,0.006975112072823619,106,33
10920,14.849308013916016,8.23250909630076,2.8563426001875296,0.0021371091043870284,106,34
10921,14.039788246154785,5.927569537163508,2.8587226119782563,-0.000795307605326967,106,35
10922,12.503650665283203,4.67777197499474,2.8632389013886597,-0.0014442360112113663,106,36
10923,9.920567512512207,4.651728145419209,2.870833241397211,-0.0002049682691321009,106,37
10924,7.732032775878906,3.3162376175177575,2.877267597524186,0.0016026177255596165,106,38
10925,6.549757480621338,1.2170296195181658,2.8807435214665738,0.0024679640769788027,106,39
10926,6.628327369689941,2.161496805359857,2.880512523695023,0.002733629859305236,106,40
10927,8.688831329345703,5.701534191736001,2.87445458179648,0.0008933056971043941,106,41
10928,11.243888854980469,9.277162798990656,2.866942637951288,-0.0010028288153260503,106,42
10929,11.81218147277832,9.688663543469666,2.865271841035874,0.0002383473871747831,106,43
10930,11.490694046020508,7.253825742279081,2.866217023472086,0.0017850560607386673,106,44
10931,11.94180679321289,6.464392778178371,2.864890738803048,0.000547891603062258,106,45
10932,12.749918937683105,6.044963752144659,2.862514865465961,-0.002303807834131543,106,46
10933,12.927467346191406,4.222862792536774,2.8619928679527407,-0.003803409833976169,106,47
10934,12.13762378692627,3.6821702745760434,2.86431503111508,-0.003668829229146676,106,48
10935,10.346991539001465,4.086692705179161,2.8695795422890344,-0.0028527263700122364,106,49
10936,8.123305320739746,4.047770209227902,2.876117244799963,-0.0013073518673641057,106,50
10937,6.2427659034729,2.997555048550956,2.8816460856810187,-0.0002746496116488932,106,51
10938,5.067683219909668,2.8116381854013417,2.8851008631346855,-0.0002995585025441736,106,52
10939,3.366536855697632,2.7482336866520156,2.890102283193609,0.000976707060293608,106,53
10940,2.239805221557617,1.4020148373742407,2.893414907147999,0.0019229065518979872,106,54
10941,2.103290319442749,1.5421712783396135,2.8938162649524437,0.0009472983124354216,106,55
10942,1.982904314994812,1.2163827305117865,2.894170203326076,0.00022485972973857908,106,56
10943,1.7418166399002075,0.23645743764373145,2.8948790081411957,0.0003983449186751498,106,57
10944,1.7937541007995605,0.7252103083037311,2.8947263104872984,0.0006557565791309852,106,58
10945,2.491831064224243,1.5491617166646556,2.8926739438003426,-0.00014186861697825277,106,59
10946,3.3742527961730957,1.3315267570559006,2.890079598102967,-0.0011810025078610661,106,60
10947,3.1588854789733887,1.522593983701884,2.890712784313713,-0.0008449508601294134,106,61
10948,2.589848518371582,1.2143033275578685,2.8923857696187376,-0.00024327005290683415,106,62
10949,2.357294797897339,0.49155728537114896,2.893069484357708,-0.00013342605212087705,106,63
10950,2.0815634727478027,0.24828705251958275,2.893880142517104,5.1802882029158414e-05,106,64
10951,2.2791101932525635,0.4329595037266334,2.8932993493817856,3.556861375433022e-06,106,65
10952,2.3285162448883057,1.924939893076472,2.8931540941451512,9.737234701801849e-05,106,66
10953,2.51825213432312,2.5693760947533844,2.892596265081597,0.000216760177277525,106,67
10954,2.2814712524414062,0.8020023874155315,2.893292407798724,0.0007489811100108202,106,68
10955,2.5175788402557373,1.7028088236618268,2.892598244585845,0.00023910081970729326,106,69
10956,2.75846791267395,0.1136855243876448,2.891890023668401,-0.00015462195092401374,106,70
10957,2.406752824783325,0.19589007731980035,2.8929240763123176,0.0008365213627341973,106,71
10958,2.801940441131592,1.4819299936052217,2.89176221316343,0.0011274741438220322,106,72
10959,3.6267106533050537,2.8412835981905844,2.889337364620149,0.0017072318903991242,106,73
10960,4.537652969360352,3.9575978917691175,2.8866591675714477,0.0024079732249848874,106,74
10961,7.332030773162842,5.506815536471498,2.8784436151097865,0.000852437260112776,106,75
10962,10.2472562789917,6.0786312284772155,2.86987276687011,0.000144131324419454,106,76
10963,13.581214904785156,8.046553104635933,2.860070831012352,0.00020481458220052124,106,77
10964,18.2490234375,8.36990179877182,2.8463473374212827,-0.0013579885887052751,106,78
10965,22.142236709594727,4.624442225534898,2.834901176548616,-0.0017760159564752715,106,79
10966,22.88088607788086,3.4458928131969784,2.8327295258048726,0.00014726955182534093,106,80
10967,25.473913192749023,6.353693029724729,2.825105950256956,-9.789314478262962e-05,106,81
10968,28.854541778564453,6.772929637940095,2.815166803351922,-0.003252791509770937,106,82
10969,30.80510902404785,8.820200424605991,2.8094320786080234,-0.003325933998745527,106,83
10970,30.327646255493164,9.368899848605023,2.8108358331104437,0.0014762791933823664,106,84
10971,31.343862533569336,9.86765282449751,2.8078481275347804,0.003906812492336921,106,85
10972,36.27680206298828,12.20101788727779,2.793345141059939,0.0011585572578511015,106,86
10973,42.51301193237305,12.885982864830414,2.775010501672901,-0.000294011789125722,106,87
10974,47.68169021606445,13.977811388347808,2.7598144363665797,0.0028935719304597103,106,88
10975,54.63249588012695,19.047466071472826,2.739378864445627,0.0038677591767514465,106,89
10976,66.04224395751953,21.87771838842618,2.705833871432654,-0.000656117207145127,106,90
10977,76.46188354492188,19.617730360911377,2.675199826334878,-0.0014304126048513138,106,91
10978,85.91560363769531,21.511923045955086,2.6474056127985564,0.002831456343060123,106,92
10979,99.5827407836914,27.570217545564986,2.6072238299090476,0.004227283414609022,106,93
10980,116.83258056640625,29.24376072859802,2.556508796495417,-0.0017528890601210244,106,94
10981,132.75888061523438,20.304047541363357,2.5096850086048668,-0.010003798439398132,106,95
10982,138.02542114257812,19.95791224684896,2.4942012254403347,-0.007782893028991532,106,96
10983,136.80897521972656,30.5054436478152,2.4977776120271313,0.0022530612782253124,106,97
10984,139.48544311523438,36.52713224176782,2.489908718144001,0.004403631294177945,106,98
10985,146.39178466796875,37.36329611661886,2.4696038720106563,0.0008979465808342414,106,99
10986,153.10818481445312,34.76149807812415,2.4498574591663127,-0.002041692328537274,106,100
10987,157.81178283691406,23.01734391858414,2.436028743428766,-0.006549361529444222,106,101
10988,155.1168975830078,18.025239030299332,2.443951784884183,-0.007524740256753221,106,102
10989,140.14602661132812,30.187715657158712,2.4879665833474527,0.0022018026135682727,106,103
10990,120.64221954345703,30.32812889766417,2.545308346494218,0.012030374056177625,106,104
10991,106.0862045288086,24.745113217255856,2.588103456311813,0.013174921365403665,106,105
10992,98.11231994628906,21.739802416817334,2.6115469101718385,0.006714042235733789,106,106
10993,93.01276397705078,21.160340166046744,2.626539753852262,-6.102728842119368e-05,106,107
10994,87.81209564208984,20.673731231379687,2.6418298708448296,-0.002424704056821777,106,108
10995,81.92137145996094,17.077584209713358,2.659148772207989,-0.0021255098140279807,106,109
10996,77.82433319091797,13.32596376582996,2.6711941845323195,-0.003405590532752971,106,110
10997,72.40046691894531,14.435452518596312,2.687140509986878,-0.004998081484260885,106,111
10998,63.498512268066406,17.93169075051883,2.713312516988261,-0.0005996918376575245,106,112
10999,53.23538589477539,11.663080632870942,2.7434864086594937,0.0026972404052785287,106,113
11000,51.463016510009766,12.444249715231654,2.748697226481683,-0.0005962890026282724,106,114
11001,40.23335647583008,17.248496016490204,2.7817127553811347,0.003979068701903956,106,115
11002,33.21251678466797,7.042298261815038,2.802354229389828,0.007824830011031736,106,116
11003,33.984073638916016,8.889161554535656,2.8000858296750133,0.0045712841862503234,106,117
11004,40.409698486328125,13.96071862750056,2.781194304713344,-0.0001749717570084183,106,118
11005,44.13526153564453,14.725688453408347,2.770241040398391,0.00021238176285905195,106,119
11006,44.95949935913086,15.256586539620653,2.767817757093419,0.0053990338537880265,106,120
11007,51.559967041015625,17.81322115751699,2.748412189085315,0.005667714452371225,106,121
11008,61.746681213378906,19.899344979898522,2.7184629515194,0.0017198197597266317,106,122
11009,72.49331665039062,19.447794769192583,2.686867529061141,-0.0014019897545862357,106,123
11010,82.64925384521484,16.165307063808026,2.657008776709229,-0.005208946471148552,106,124
11011,89.62915802001953,8.976619371524876,2.6364876543157405,-0.006963996923452215,106,125
11012,91.94938659667969,4.510753241352224,2.629666114447846,-0.00527439646759372,106,126
11013,91.0121078491211,10.403072196540863,2.632421741375347,-0.002287178690909277,106,127
11014,88.80976867675781,16.53424427214624,2.6388966829470633,-0.0001891945864715694,106,128
11015,86.21272277832031,19.989066531411854,2.646532073836199,6.284763681220062e-05,106,129
11016,82.2592544555664,22.932813003033722,2.6581553863198955,-0.0009645695941423507,106,130
11017,75.23130798339844,24.601691879898414,2.6788177544725755,-0.00012975630144897057,106,131
11018,66.02398681640625,24.328336121764753,2.705887547961437,0.0031879035839059273,106,132
11019,57.83160400390625,23.38829430811522,2.7299733930073438,0.005584372690386042,106,133
11020,53.66643142700195,21.48315245098831,2.7422191221892986,0.0027473694981416264,106,134
11021,52.06218338012695,16.23378663328387,2.7469356583615676,-0.00251304743237533,106,135
11022,49.212127685546875,11.536483641396835,2.755314905450353,-0.005450795395118716,106,136
11023,42.591880798339844,17.47386320305959,2.774778624900526,-0.004032906646001058,106,137
11024,30.589447021484375,24.46566283900137,2.810066131202356,0.0017789225673570642,106,138
11025,15.823739051818848,24.568156205726588,2.8534777444399393,0.008753288878418168,106,139
11026,4.34043550491333,18.36165591147583,2.8872389926843285,0.012409866190809945,106,140
11027,23.502634048461914,9.085091416663188,2.830901568589034,-0.0054638237567161095,107,21
11028,26.445566177368164,2.617565858532618,2.822249262067261,-0.00890445300914748,107,22
11029,25.57430648803711,10.52818503965629,2.824810791032918,-0.00549893578994844,107,23
11030,22.055246353149414,10.797560889640446,2.835156930740502,0.003816836668315776,107,24
11031,22.6980037689209,13.120892466416564,2.8332672051414054,0.009253174087535392,107,25
11032,34.6571159362793,27.23443819978952,2.7981070656383893,0.0013451907575052512,107,26
11033,53.125274658203125,24.671099971190827,2.743810138915097,-0.013513272105821802,107,27
11034,61.8357048034668,4.497178805181421,2.718201219561145,-0.01866982979745601,107,28
11035,56.466400146484375,20.002738555889984,2.733987132272038,-0.012425078481719521,107,29
11036,44.03874969482422,26.542454479027885,2.7705247880327843,-0.004782833432974704,107,30
11037,30.528902053833008,25.941823253302317,2.8102441351778213,0.0011878680167138227,107,31
11038,17.581666946411133,17.745210077281012,2.8483093850211847,0.008002491017811118,107,32
11039,13.00345230102539,5.9790212809011445,2.861769469963433,0.007631343051743183,107,33
11040,12.318903923034668,2.9711961246026015,2.863782062213584,0.003568605663709836,107,34
11041,11.497191429138184,2.8398421530962814,2.8661979209757114,0.0017285554769753623,107,35
11042,10.709972381591797,1.9837461228196591,2.8685123679968463,0.0006561715134813742,107,36
11043,9.885663986206055,2.4335234243568467,2.870935858785266,-0.0004564044337033523,107,37
11044,8.335410118103027,3.6001286404428763,2.8754936504929454,0.00035119513930149525,107,38
11045,6.530070781707764,2.0402997398846257,2.8808014009370955,0.001788763011250904,107,39
11046,6.31510066986084,0.10189990305726829,2.881433419352488,0.0012754646801439757,107,40
11047,6.445727348327637,2.2645209474586134,2.8810493730977633,0.0011789472506243293,107,41
11048,6.354584217071533,5.591800858441074,2.8813173365690363,0.0028057868240427782,107,42
11049,6.891283988952637,6.410081541645085,2.8797394235445157,0.0027515449765698366,107,43
11050,8.33892822265625,4.855892957239332,2.8754833071626758,0.0006167881511373575,107,44
11051,8.730586051940918,4.569444566993969,2.8743318216909794,3.151803989948933e-05,107,45
11052,7.873561859130859,6.986001767873296,2.8768514978805637,0.0008083800908225609,107,46
11053,7.567924976348877,7.912771684683821,2.8777500792539548,0.00017625827411411565,107,47
11054,7.386874675750732,7.466164212421393,2.878282372432329,-0.0003659003447963622,107,48
11055,6.383843421936035,5.375106258354945,2.8812313136510816,0.000309289926467997,107,49
11056,6.106312274932861,2.5563706647013404,2.8820472633393615,-1.9531952660521426e-05,107,50
11057,6.331606388092041,1.570193650238027,2.881384892058197,-0.001459393452721332,107,51
11058,4.8776044845581055,3.0108824766741242,2.8856597001752613,-0.0006085952936023384,107,52
11059,3.3271255493164062,2.1323375033993757,2.89021815358691,0.0005938081534226581,107,53
11060,2.682983636856079,1.284338415467154,2.8921119496467598,0.000669422055876939,107,54
11061,2.212120771408081,1.0167551366904501,2.8934963002410394,0.0007599716942234562,107,55
11062,1.7902328968048096,0.42570023857336414,2.8947366629300166,0.0007233071786036569,107,56
11063,1.7727010250091553,0.2517323286686508,2.8947882071457958,0.000353037990880585,107,57
11064,2.0393497943878174,0.6940269290449599,2.894004251965975,-0.00016492980266564138,107,58
11065,2.4715442657470703,0.6499629495674175,2.89273358758113,-0.0006243738977745921,107,59
11066,2.0351970195770264,1.9764332772963824,2.894016461245362,5.952894266267217e-05,107,60
11067,1.5959967374801636,1.6651715571235604,2.8953077229186523,0.0006020362421933174,107,61
11068,1.5700901746749878,1.0539678715107983,2.8953838889709083,0.00038205807507854213,107,62
11069,1.5648415088653564,0.8290012389976351,2.89539932020188,0.00022422597479457385,107,63
11070,1.5497289896011353,0.9831486231380013,2.8954437514504656,0.0005620102661841946,107,64
11071,2.399174213409424,2.1167449076239295,2.892946357651385,-5.21091358241327e-05,107,65
11072,3.7166218757629395,2.122884672341981,2.8890730229967687,-0.0017180632552221751,107,66
11073,4.3545122146606445,1.947715710772981,2.8871976067460134,-0.002424261528064282,107,67
11074,3.456606149673462,3.7575701563562727,2.8898374768353436,-0.00015651357638134554,107,68
11075,1.4352433681488037,1.4297860081203786,2.8957803425255406,0.0024727847146816294,107,69
11076,2.424348831176758,1.0050705417820087,2.8928723435389454,0.0008055698736876071,107,70
11077,2.3959832191467285,1.0502225947253987,2.8929557392678342,0.0002891189239956863,107,71
11078,2.7943339347839355,1.0364001311418591,2.891784576514536,0.0007189450221445977,107,72
11079,3.2852957248687744,1.3654768010451062,2.890341134494053,0.0017144242894546287,107,73
11080,4.167652130126953,4.191872335859867,2.887746980859059,0.0017221113513504246,107,74
11081,7.5933027267456055,5.530213669173721,2.8776754679256444,-0.0009286094995865988,107,75
11082,9.71458911895752,5.37053164451489,2.8714388238978716,-0.0007027633631330089,107,76
11083,12.09663200378418,8.124820597908,2.8644355481562767,0.00032558128427880506,107,77
11084,16.977550506591797,10.237143517041785,2.8500855050209695,-0.0026911257833487716,107,78
11085,21.386240005493164,7.610791120033946,2.8371238289669605,-0.004762105247492498,107,79
11086,22.210384368896484,6.217422904262369,2.8347008204373663,-0.003408333274265139,107,80
11087,23.630887985229492,7.506727163854577,2.830524498264293,-0.0024317255945668632,107,81
11088,25.40093231201172,9.484219228763372,2.8253205161805686,-0.002388947135846509,107,82
11089,24.86884307861328,10.45779702572095,2.8268848740871197,0.0007694854855047684,107,83
11090,25.668685913085938,8.34118208346478,2.824533312763253,0.0027663870340320466,107,84
11091,27.5908203125,9.535336799545716,2.818882181418285,0.002922251649695237,107,85
11092,32.5839958190918,12.526812567647234,2.804202099409021,0.0011701701247942107,107,86
11093,38.42999267578125,13.285319330282421,2.7870146976906542,0.0006940626734711576,107,87
11094,44.24832534790039,13.260277427028328,2.7699086294839326,0.0019400699676445459,107,88
11095,51.16506576538086,15.731052500839104,2.7495732103841317,0.003499424278901121,107,89
11096,60.223690032958984,20.621601551207956,2.7229405901280237,0.003060812637439972,107,90
11097,71.60662841796875,23.604315877544373,2.689474418394676,0.0013538232927151116,107,91
11098,84.27325439453125,25.829643860419967,2.6522341676021424,0.0005395692927982103,107,92
11099,99.83549499511719,29.69491506847488,2.606480725135939,-0.0009598340816215922,107,93
11100,118.0534896850586,26.17164560501302,2.552919287982445,-0.00977438023579496,107,94
11101,128.96026611328125,13.300038405423246,2.520853046326881,-0.014763457729506053,107,95
11102,126.6557388305664,22.184819057291758,2.5276284239314086,-0.0057553507594268385,107,96
11103,120.55345916748047,26.674762890080004,2.545569304595288,0.006122539793582349,107,97
11104,118.92903900146484,31.888369518567448,2.550345147387741,0.010337934465060126,107,98
11105,124.94908142089844,35.36984463265863,2.5326460466251373,0.00936340508885003,107,99
11106,133.5183563232422,33.7021705773005,2.5074521278132984,0.006761910012755552,107,100
11107,145.67608642578125,24.73815132838054,2.4717080457724894,-0.0032507859767733267,107,101
11108,151.90835571289062,5.042192162003803,2.453384991812579,-0.012601511622236352,107,102
11109,143.16465759277344,27.33871970642218,2.479091719985486,-0.009196080750111947,107,103
11110,122.02615356445312,34.38815372501832,2.5412395400008725,0.00388544675046717,107,104
11111,103.09520721435547,28.81012261840928,2.5968970758847068,0.012303189539202689,107,105
11112,89.46834564208984,21.368706378761985,2.636960447409634,0.012974213835647681,107,106
11113,80.86151885986328,19.363718777931183,2.6622647698464914,0.009386928421458884,107,107
11114,75.99068450927734,20.53808390916836,2.676585165279367,0.004600863218414105,107,108
11115,73.10517883300781,18.711689151074577,2.685068636351015,-0.0005484787903229314,107,109
11116,71.66881561279297,14.779758255047977,2.6892915862232973,-0.004342870106804362,107,110
11117,68.69969177246094,14.209831896561148,2.69802089714261,-0.006960035819286342,107,111
11118,63.12476348876953,15.180658865132981,2.7144113493292625,-0.005561239277271445,107,112
11119,54.672298431396484,10.59060982283903,2.7392618437809126,-0.004127851771320507,107,113
11120,52.69510269165039,14.077053602310643,2.7450748570766645,-0.00676853647190444,107,114
11121,40.296234130859375,19.967613620274903,2.7815278932365612,-0.00038669206869197887,107,115
11122,31.49838638305664,10.337453447303774,2.807393822898409,0.006106928351101355,107,116
11123,31.097919464111328,7.93808765608008,2.80857120735132,0.00372615106047988,107,117
11124,35.6652946472168,10.822417867824804,2.795142990745164,-0.0001249257528397781,107,118
11125,37.29290008544922,12.143121225351285,2.790357783159243,0.0022682567341706524,107,119
11126,39.1861686706543,14.475887775721363,2.7847915181521983,0.0058986342261716325,107,120
11127,48.09953689575195,19.814198368328512,2.758585954908835,0.004511193682129395,107,121
11128,59.4091911315918,22.169753562198363,2.725335240717161,0.0007880468481707115,107,122
11129,71.84149169921875,21.232713347285074,2.688783913479485,-0.003709973202911829,107,123
11130,82.30721282958984,15.537318367944255,2.658014387297777,-0.007777674190078172,107,124
11131,87.84490203857422,8.895752202486957,2.6417334190797788,-0.008171858903982181,107,125
11132,88.76893615722656,8.143533249713672,2.639016731748587,-0.006126769171049283,107,126
11133,85.44698333740234,12.930782151539834,2.6487833701856993,-0.002263607568724527,107,127
11134,80.69023132324219,15.705878500963237,2.6627683602132715,0.0007059041700898677,107,128
11135,76.85736083984375,18.002012829395895,2.6740371115225128,0.00023593170557266614,107,129
11136,71.7283706665039,21.46299609739968,2.6891164926237656,-0.0007031497527154075,107,130
11137,64.94651794433594,22.4727410657683,2.7090553379547067,-0.0005316948740423616,107,131
11138,56.49934005737305,22.2005871444316,2.733890287970734,0.001735701104698773,107,132
11139,47.6740608215332,20.37231646441863,2.7598368670096147,0.0058443284329877596,107,133
11140,42.77646255493164,18.568334875780568,2.774235949138257,0.0062317873071475495,107,134
11141,42.93949890136719,16.93450564432326,2.7737566175119195,0.0015981024252323401,107,135
11142,44.437644958496094,10.983640430443563,2.7693520242923393,-0.004414912892469945,107,136
11143,43.31041717529297,9.593016212297645,2.7726661069394836,-0.009706803874754031,107,137
11144,34.61587142944336,24.93505394146753,2.798228325694637,-0.008797276365890686,107,138
11145,15.918234825134277,29.251671576495266,2.853199924102968,0.0036530335524199635,107,139
11146,23.526336669921875,5.029297226082719,2.830831882188785,-0.006853283138808338,108,21
11147,20.99772834777832,10.974122889700087,2.838266064602235,-0.0014824038619843296,108,22
11148,17.826810836791992,9.109489959439768,2.8475886548145035,0.005795399510155725,108,23
11149,17.637418746948242,6.197221968081692,2.848145473097206,0.00917361041736293,108,24
11150,22.711414337158203,16.770501417674424,2.833227777678611,0.007075294501210752,108,25
11151,35.46121597290039,24.562781992143243,2.7957429880157085,-0.0025689053006491495,108,26
11152,49.629188537597656,21.5766182724417,2.7540887343488416,-0.013634062974219718,108,27
11153,56.17274475097656,15.863141173444605,2.7348504877224578,-0.017447187804452997,108,28
11154,47.993927001953125,25.137971082548464,2.758896451085048,-0.008599983448850627,108,29
11155,35.286834716796875,26.44213989506589,2.79625567400824,9.568206230232328e-05,108,30
11156,23.591882705688477,22.473410491482827,2.83063917492681,0.004817516717682364,108,31
11157,14.525677680969238,11.119829466320487,2.8572940828306037,0.007099896357657473,108,32
11158,12.596809387207031,2.3070189543330772,2.86296501202188,0.0037739634450386713,108,33
11159,12.167325973510742,1.0988657256919903,2.8642277058179135,0.0011184080404001578,108,34
11160,11.579353332519531,1.0195738446022555,2.865956362577036,0.0006983507017812397,108,35
11161,11.23220157623291,0.9336138908793046,2.866976998892587,3.3322096389622646e-05,108,36
11162,10.760173797607422,1.9838407279603778,2.8683647743656753,-0.0011061376594909355,108,37
